Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-26 00:00:00+05:30,29.07919610399551,29.428172098968552,28.387951850369692,28.569150924682617,5780405,0.0,0.0
2013-04-29 00:00:00+05:30,28.65639485234831,29.39461664192792,28.186619475665186,29.11945915222168,7001178,0.0,0.0
2013-04-30 00:00:00+05:30,29.267104078701955,29.50870282648616,28.45506050258805,29.273815155029297,9254597,0.0,0.0
2013-05-02 00:00:00+05:30,28.99194839380371,29.93150581849131,28.911415472917245,29.374483108520508,8041112,0.0,0.0
2013-05-03 00:00:00+05:30,29.39461509161472,30.179814377450132,28.743637334895457,29.85767936706543,9329815,0.0,0.0
2013-05-06 00:00:00+05:30,30.065726756959517,30.87105594985075,29.54225944107419,30.656301498413086,7536151,0.0,0.0
2013-05-07 00:00:00+05:30,30.81065649900763,31.35425704892534,30.736834655754198,31.13279151916504,9837882,0.0,0.0
2013-05-08 00:00:00+05:30,31.005276346061837,31.206611977414358,30.287191175375575,30.7636775970459,6769829,0.0,0.0
2013-05-09 00:00:00+05:30,30.80395155074778,31.50190700268894,30.515375196981612,30.77710723876953,6140287,0.0,0.0
2013-05-10 00:00:00+05:30,30.803951470228736,30.90461763988403,30.199954452296954,30.428131103515625,4858311,0.0,0.0
2013-05-13 00:00:00+05:30,30.253640908650855,30.327462761109253,28.851019030928374,29.15302085876465,5525517,0.0,0.0
2013-05-14 00:00:00+05:30,29.099328549247957,29.15301716241044,28.5221726172452,28.82417106628418,5024424,0.0,0.0
2013-05-15 00:00:00+05:30,28.857732156750508,30.656307734412994,28.824176766887653,30.34088706970215,6926560,0.0,0.0
2013-05-16 00:00:00+05:30,30.495239339977655,31.139506112546304,30.213374088450433,30.75697135925293,6178676,0.0,0.0
2013-05-17 00:00:00+05:30,30.756978075180395,31.998534349496005,30.334180105569686,31.589155197143555,6804198,0.0,0.0
2013-05-20 00:00:00+05:30,32.07906352705962,33.72328100064848,31.54217393901584,32.6025276184082,28470509,0.0,0.0
2013-05-21 00:00:00+05:30,32.669634286169575,33.159546265872834,31.743502285263574,32.179725646972656,13781602,0.0,0.0
2013-05-22 00:00:00+05:30,32.246833332561806,32.52869855004906,31.0388362028247,31.24687957763672,7150341,0.0,0.0
2013-05-23 00:00:00+05:30,31.00528182207587,31.052259364903712,28.804041705701227,29.401330947875977,10438534,0.0,0.0
2013-05-24 00:00:00+05:30,29.548972689384378,29.978484964332747,28.96510564112088,29.676483154296875,6066166,0.0,0.0
2013-05-27 00:00:00+05:30,29.595945863305083,30.52207770708573,29.39461357998446,30.233501434326172,5143263,0.0,0.0
2013-05-28 00:00:00+05:30,30.327456975963255,30.616033253252954,29.542257718180803,29.777145385742188,6470981,0.0,0.0
2013-05-29 00:00:00+05:30,29.528836883463892,30.05901526869589,28.998658498231894,29.46843719482422,8827000,0.0,0.0
2013-05-30 00:00:00+05:30,30.065728426193807,30.293905043514574,29.569105389165923,29.817415237426758,10536834,0.0,0.0
2013-05-31 00:00:00+05:30,29.54226110321197,29.991903261207813,28.17319805776318,28.414796829223633,6981370,0.0,0.0
2013-06-03 00:00:00+05:30,28.455061658666327,28.48190596506632,27.475241134560594,27.911462783813477,8179667,0.0,0.0
2013-06-04 00:00:00+05:30,27.918174860838008,28.508751293053663,27.515508580155906,27.703418731689453,7527030,0.0,0.0
2013-06-05 00:00:00+05:30,27.757111392011364,28.736930364824154,27.515510934825652,28.60270881652832,7915932,0.0,0.0
2013-06-06 00:00:00+05:30,28.575860267509455,28.965102699821472,27.945017413854252,28.871150970458984,6707575,0.0,0.0
2013-06-07 00:00:00+05:30,28.904703046614735,29.253682361334977,27.958439600126823,28.139636993408203,5566339,0.0,0.0
2013-06-10 00:00:00+05:30,28.334264779105403,28.575863558015683,27.320888782614304,27.656442642211914,6139381,0.0,0.0
2013-06-11 00:00:00+05:30,27.381287851900435,27.60946615538677,25.11293699345251,26.43502426147461,12846212,0.0,0.0
2013-06-12 00:00:00+05:30,26.307511107148713,26.676622022836877,23.62307187999197,24.549203872680664,25791012,0.0,0.0
2013-06-13 00:00:00+05:30,24.159960566263745,24.542493649644683,23.54925085049083,23.81769561767578,12213676,0.0,0.0
2013-06-14 00:00:00+05:30,24.11969344210609,24.381427124709937,23.649916365069654,24.059293746948242,20376459,0.0,0.0
2013-06-17 00:00:00+05:30,24.153248815966254,24.159959893202586,22.75733974004957,23.857959747314453,13485416,0.0,0.0
2013-06-18 00:00:00+05:30,23.985469302052792,25.354534016925246,23.502271759424623,25.005558013916016,12891432,0.0,0.0
2013-06-19 00:00:00+05:30,25.09951103277171,26.03906507354017,24.64315616524837,25.770620346069336,10764843,0.0,0.0
2013-06-20 00:00:00+05:30,25.488756809337463,25.488756809337463,24.0525813481775,24.5693359375,13266463,0.0,0.0
2013-06-21 00:00:00+05:30,24.29418140986947,25.274002025748672,23.965338625668988,24.535781860351562,25039983,0.0,0.0
2013-06-24 00:00:00+05:30,24.280758990306765,24.8042246786739,23.50227237003795,24.448535919189453,7813482,0.0,0.0
2013-06-25 00:00:00+05:30,24.44853483274619,25.797467962031742,23.85124732221292,25.32097816467285,11158827,0.0,0.0
2013-06-26 00:00:00+05:30,25.683379628039724,25.683379628039724,24.48209345327611,24.898181915283203,13775659,0.0,0.0
2013-06-27 00:00:00+05:30,25.267291190358268,26.092757037880798,25.045825639695394,25.750492095947266,12271135,0.0,0.0
2013-06-28 00:00:00+05:30,25.95853510188853,28.186621080882457,25.95853510188853,27.656442642211914,11060762,0.0,0.0
2013-07-01 00:00:00+05:30,27.904751832034346,29.119458372320512,27.61617386669058,29.012081146240234,7504384,0.0,0.0
2013-07-02 00:00:00+05:30,29.1261753530948,29.455018136909857,28.502041831061938,29.085908889770508,10326200,0.0,0.0
2013-07-03 00:00:00+05:30,28.589282104321757,28.65639286777164,27.186662137460328,27.60274887084961,10612933,0.0,0.0
2013-07-04 00:00:00+05:30,27.689994349287794,28.012127681956127,26.817551089740224,27.643016815185547,10436316,0.0,0.0
2013-07-05 00:00:00+05:30,27.716839421398593,28.25372888078556,26.998752567142276,27.387996673583984,11272838,0.0,0.0
2013-07-08 00:00:00+05:30,26.817553560827857,27.62959720849782,26.240399275565796,27.40142059326172,7484479,0.0,0.0
2013-07-09 00:00:00+05:30,27.515508934783107,27.978574912997683,26.810842516944227,27.488664627075195,8867581,0.0,0.0
2013-07-10 00:00:00+05:30,27.48866338371926,27.683284605798594,26.656486541908478,26.857820510864258,6322372,0.0,0.0
2013-07-11 00:00:00+05:30,27.35444213933653,27.777241667134096,27.04573259255806,27.307464599609375,6048355,0.0,0.0
2013-07-12 00:00:00+05:30,27.455108938725058,27.64973016745447,26.535688069393743,26.9517765045166,5830961,0.0,0.0
2013-07-15 00:00:00+05:30,26.978621303555713,27.347732207435662,26.622932553625827,27.08599853515625,6337345,0.0,0.0
2013-07-16 00:00:00+05:30,26.844399447118708,27.005466972892577,26.18671220015608,26.77729034423828,6209868,0.0,0.0
2013-07-17 00:00:00+05:30,26.78399828075961,27.15310918298216,26.06591137740231,26.62293243408203,7537938,0.0,0.0
2013-07-18 00:00:00+05:30,26.84439862515516,27.072576917075928,26.51555584686946,26.945066452026367,7905232,0.0,0.0
2013-07-19 00:00:00+05:30,26.94506660992688,27.21350969581484,26.240400168964698,26.817554473876953,6627072,0.0,0.0
2013-07-22 00:00:00+05:30,26.575954928829038,27.106131678394703,26.280665872629697,26.710176467895508,6459628,0.0,0.0
2013-07-23 00:00:00+05:30,26.978621649800775,27.41484332902955,26.93835518743379,27.233642578125,9060371,0.0,0.0
2013-07-24 00:00:00+05:30,26.97862093056782,26.985332007450072,26.26724344054307,26.73702049255371,5370319,0.0,0.0
2013-07-25 00:00:00+05:30,26.52226777278125,26.797421943009862,25.750492210423424,26.099468231201172,16022998,0.0,0.0
2013-07-26 00:00:00+05:30,26.186711734402852,26.441734338027988,25.367958646481775,25.763912200927734,8393355,0.0,0.0
2013-07-29 00:00:00+05:30,25.50217738399914,25.737065059941127,24.240489999608965,24.327733993530273,10113758,0.0,0.0
2013-07-30 00:00:00+05:30,25.307808315646213,25.851986171719314,24.798966569779772,24.919109344482422,11935744,1.4,0.0
2013-07-31 00:00:00+05:30,24.94738160383059,25.145263847728067,23.760084622664234,24.73536491394043,9749720,0.0,0.0
2013-08-01 00:00:00+05:30,24.876707840311262,25.442087404055552,23.51273036832055,24.94738006591797,14890752,0.0,0.0
2013-08-02 00:00:00+05:30,24.876707508559253,25.293675392968836,20.565687732916167,22.304229736328125,34902456,0.0,0.0
2013-08-05 00:00:00+05:30,23.039223089382144,24.028637772116543,21.99327238468393,23.717679977416992,11938093,0.0,0.0
2013-08-06 00:00:00+05:30,23.463256589003567,23.526861588085005,22.26889253291554,23.1947021484375,9566905,0.0,0.0
2013-08-07 00:00:00+05:30,22.897873650223204,24.3113231404157,22.657586375034253,23.62579917907715,10953256,0.0,0.0
2013-08-08 00:00:00+05:30,23.604601129907135,24.59401750752982,22.989751043996996,23.519794464111328,20369250,0.0,0.0
2013-08-12 00:00:00+05:30,23.604601640209797,24.155848497580894,23.321912748112382,23.92262840270996,19867217,0.0,0.0
2013-08-13 00:00:00+05:30,23.74594635422088,24.43853585526475,23.35018017124276,24.19118309020996,10418909,0.0,0.0
2013-08-14 00:00:00+05:30,23.84488960286407,24.579882501104173,22.982684940845946,23.859024047851562,10171948,0.0,0.0
2013-08-16 00:00:00+05:30,23.463257463813463,23.632870801021202,22.57985114807532,22.636390686035156,8454363,0.0,0.0
2013-08-19 00:00:00+05:30,22.459709567384497,23.251242034419963,21.625773763781844,22.947351455688477,6435502,0.0,0.0
2013-08-20 00:00:00+05:30,22.261825919043837,23.590468990607253,22.056874713068908,22.7211971282959,6129105,0.0,0.0
2013-08-21 00:00:00+05:30,22.834270585497034,23.37844841246623,21.65403929104454,22.177017211914062,5655766,0.0,0.0
2013-08-22 00:00:00+05:30,21.717647171379166,23.519794065683087,21.696445505289372,23.307777404785156,7679175,0.0,0.0
2013-08-23 00:00:00+05:30,23.55513411060409,23.66821144086251,22.403173209514826,23.279512405395508,6427960,0.0,0.0
2013-08-26 00:00:00+05:30,23.180566721272125,23.279507826758962,21.646974309554796,22.11341094970703,13769500,0.0,0.0
2013-08-27 00:00:00+05:30,21.830722984419918,22.02153974039606,20.530350597610934,20.926115036010742,12612697,0.0,0.0
2013-08-28 00:00:00+05:30,20.495011919004277,21.343082057017316,19.583338543364277,20.692895889282227,19936263,0.0,0.0
2013-08-29 00:00:00+05:30,20.933183741141672,21.548033867533963,20.184056385065112,21.314815521240234,22981090,0.0,0.0
2013-08-30 00:00:00+05:30,21.109866323939578,21.279479668775913,19.54800483023299,20.000307083129883,38783544,0.0,0.0
2013-09-02 00:00:00+05:30,19.901362384807033,19.929631270527167,19.194638482913355,19.668142318725586,16436790,0.0,0.0
2013-09-03 00:00:00+05:30,19.74588545575888,20.240592763416164,18.74940361831907,18.93315315246582,14932325,0.0,0.0
2013-09-04 00:00:00+05:30,18.904885410042517,19.222910424958037,17.87306739942424,18.80594253540039,14010165,0.0,0.0
2013-09-05 00:00:00+05:30,19.13103916261246,19.576276003612662,18.798877898020976,19.123971939086914,10413788,0.0,0.0
2013-09-06 00:00:00+05:30,19.314785429233815,19.64694666725481,18.87661760570028,19.279447555541992,7451825,0.0,0.0
2013-09-10 00:00:00+05:30,19.526800490081925,19.986171661710667,19.378387074768348,19.767086029052734,9150934,0.0,0.0
2013-09-11 00:00:00+05:30,19.456128953272813,20.466745305789885,19.36425681809657,20.085113525390625,14494536,0.0,0.0
2013-09-12 00:00:00+05:30,20.205255640066852,20.530349600424106,19.11689996954924,19.300647735595703,11604060,0.0,0.0
2013-09-13 00:00:00+05:30,19.5621381870443,20.318332732916332,19.5056004085784,19.936702728271484,23539139,0.0,0.0
2013-09-16 00:00:00+05:30,20.396072680575532,20.396072680575532,18.940219572555332,19.109834671020508,15267232,0.0,0.0
2013-09-17 00:00:00+05:30,19.010889269676557,19.449058723669296,18.685795349903824,19.116897583007812,6935929,0.0,0.0
2013-09-18 00:00:00+05:30,18.95435422989732,19.39958920995319,18.876614788935182,19.159303665161133,5344398,0.0,0.0
2013-09-19 00:00:00+05:30,19.837758101661535,21.265342158273217,19.505598682566482,21.10986328125,47378399,0.0,0.0
2013-09-20 00:00:00+05:30,21.30774582389813,22.106345404419002,19.795355083276732,21.350149154663086,26847864,0.0,0.0
2013-09-23 00:00:00+05:30,21.173469698237405,21.68937867462192,19.957903969374634,20.45967674255371,22715143,0.0,0.0
2013-09-24 00:00:00+05:30,20.19818660263039,21.109861646919807,20.007369873075465,20.749431610107422,10685782,0.0,0.0
2013-09-25 00:00:00+05:30,20.65755707348502,20.91904424712902,19.88016101457209,20.184051513671875,8509473,0.0,0.0
2013-09-26 00:00:00+05:30,20.2264606510309,20.57982355692185,19.802425515739912,20.15578842163086,12308962,0.0,0.0
2013-09-27 00:00:00+05:30,20.070981093822834,21.173471354401894,20.000307107829745,20.57275390625,11017728,0.0,0.0
2013-09-30 00:00:00+05:30,20.36073700622283,20.63636044785212,19.752954100780318,19.894298553466797,7380209,0.0,0.0
2013-10-01 00:00:00+05:30,19.92963443785517,20.332467882277943,19.576273310195397,19.97910499572754,6523494,0.0,0.0
2013-10-03 00:00:00+05:30,20.085109646974605,21.025053591784076,20.0709769633532,20.79890251159668,9825903,0.0,0.0
2013-10-04 00:00:00+05:30,20.50915038521001,21.2017399603995,20.50915038521001,20.961454391479492,15952889,0.0,0.0
2013-10-07 00:00:00+05:30,20.919044857818534,21.449088200379606,20.601019907616053,21.215869903564453,27226040,0.0,0.0
2013-10-08 00:00:00+05:30,21.555100125085957,21.802452885351233,21.29361116248653,21.434955596923828,8422766,0.0,0.0
2013-10-09 00:00:00+05:30,21.456157758411806,22.389034565058072,21.38548553955837,22.275959014892578,9382263,0.0,0.0
2013-10-10 00:00:00+05:30,22.381969912098697,22.742400028510612,21.965003773005485,22.212356567382812,6977156,0.0,0.0
2013-10-11 00:00:00+05:30,22.487976346601286,23.604600955790502,21.965001911384796,23.222970962524414,10454688,0.0,0.0
2013-10-14 00:00:00+05:30,23.562200332986873,24.353730998743156,23.31484579070076,23.943828582763672,10173083,0.0,0.0
2013-10-15 00:00:00+05:30,24.14877760630057,24.452669900158998,22.982682500851805,23.7318115234375,13512948,0.0,0.0
2013-10-17 00:00:00+05:30,23.639940685880283,24.063974045107372,23.427922247376085,23.604602813720703,7826876,0.0,0.0
2013-10-18 00:00:00+05:30,23.675276450017808,25.145262258108964,23.675276450017808,24.784833908081055,10059679,0.0,0.0
2013-10-21 00:00:00+05:30,24.86964006654996,28.68595423585396,24.74949728568135,27.986295700073242,52875445,0.0,0.0
2013-10-22 00:00:00+05:30,28.049899713388307,28.113504712783545,26.926207872958052,27.39971351623535,11596492,0.0,0.0
2013-10-23 00:00:00+05:30,27.541061218504307,28.481005394135476,26.883807721417917,28.00749969482422,10033406,0.0,0.0
2013-10-24 00:00:00+05:30,27.717741776377228,30.198343922978868,27.717741776377228,29.371477127075195,28867044,0.0,0.0
2013-10-25 00:00:00+05:30,29.272531976224066,29.512821041630378,27.21596334186882,27.40677833557129,16997468,0.0,0.0
2013-10-28 00:00:00+05:30,27.15235653397548,29.654163504645503,27.15235653397548,29.293731689453125,27368360,0.0,0.0
2013-10-29 00:00:00+05:30,29.44214957799473,30.304352493195942,28.374995448714298,30.0499324798584,20911693,0.0,0.0
2013-10-30 00:00:00+05:30,30.163004299805394,31.237225518427955,29.590559340804212,29.83084487915039,18020642,0.0,0.0
2013-10-31 00:00:00+05:30,29.682436102987467,29.894452775039845,28.170043473451457,29.35027313232422,24582623,0.0,0.0
2013-11-01 00:00:00+05:30,29.117052238126924,29.35027055692029,28.374992192166694,28.813159942626953,12262510,0.0,0.0
2013-11-05 00:00:00+05:30,28.579943473019686,30.290216531500818,28.219513379946147,29.717771530151367,16634278,0.0,0.0
2013-11-06 00:00:00+05:30,29.823778742915668,30.459828720511418,29.2089269134588,29.597627639770508,11434795,0.0,0.0
2013-11-07 00:00:00+05:30,29.413878358265528,30.784924709346534,29.413878358265528,29.866182327270508,12106614,0.0,0.0
2013-11-08 00:00:00+05:30,29.82378391705678,31.025215378733254,29.576431105078417,30.664783477783203,11252502,0.0,0.0
2013-11-11 00:00:00+05:30,30.53050003550553,34.06412498855728,30.431558930811537,33.05350875854492,38569367,0.0,0.0
2013-11-12 00:00:00+05:30,32.93336546685103,33.47047431239561,31.943950917803882,32.21250534057617,19144960,0.0,0.0
2013-11-13 00:00:00+05:30,31.80261160138296,33.47047969735052,31.59059139993385,32.41039276123047,15289095,0.0,0.0
2013-11-14 00:00:00+05:30,32.79202910137598,35.216093759913534,32.72135686747003,34.523502349853516,15874989,0.0,0.0
2013-11-18 00:00:00+05:30,35.05354653739565,35.86628071995031,34.73551797687678,35.35743713378906,11563642,0.0,0.0
2013-11-19 00:00:00+05:30,35.1948825955818,35.1948825955818,33.583549061635516,34.24787139892578,14195042,0.0,0.0
2013-11-20 00:00:00+05:30,34.07826243106249,36.17016729281895,33.94398520573247,35.2231559753418,20283260,0.0,0.0
2013-11-21 00:00:00+05:30,35.16661371805875,35.505840349378815,33.8026364535119,34.05705642700195,29091203,0.0,0.0
2013-11-22 00:00:00+05:30,34.31854713671296,35.03940731987576,34.06412713716647,34.3609504699707,9821761,0.0,0.0
2013-11-25 00:00:00+05:30,34.650712577903725,36.424592695104494,34.650712577903725,36.18430709838867,27483910,0.0,0.0
2013-11-26 00:00:00+05:30,36.29737565781473,36.73554342596109,33.81677367677895,34.26200866699219,24065467,0.0,0.0
2013-11-27 00:00:00+05:30,34.297342247938175,34.53056055894554,32.80615498401946,33.9439811706543,11173031,0.0,0.0
2013-11-28 00:00:00+05:30,34.368020142327985,37.27265923090303,34.368020142327985,36.947566986083984,36339473,0.0,0.0
2013-11-29 00:00:00+05:30,37.1383818047702,37.866309258223865,36.304446011170064,37.19491958618164,18685955,0.0,0.0
2013-12-02 00:00:00+05:30,37.38573576792619,38.092461575457996,36.84862682771591,37.64015579223633,12136338,0.0,0.0
2013-12-03 00:00:00+05:30,37.45640292189766,38.05712030457514,37.03943682744008,37.76736068725586,23303432,0.0,0.0
2013-12-04 00:00:00+05:30,37.887507274533064,39.011199089561806,37.35746210710691,37.6542854309082,23682235,0.0,0.0
2013-12-05 00:00:00+05:30,38.82744646763508,39.1172060772797,37.82389746096023,38.08538818359375,14969545,0.0,0.0
2013-12-06 00:00:00+05:30,38.02178854335307,39.12427880985731,37.3291971962458,38.742645263671875,14816246,0.0,0.0
2013-12-09 00:00:00+05:30,40.1419651360393,40.46705740458818,38.96880256219002,39.44230651855469,19704719,0.0,0.0
2013-12-10 00:00:00+05:30,39.152550161477556,39.915813784036025,38.46702599403525,39.17375183105469,10663313,0.0,0.0
2013-12-11 00:00:00+05:30,39.06773524926902,39.14547468800085,37.20198168414337,37.70375442504883,12435102,0.0,0.0
2013-12-12 00:00:00+05:30,37.315063726756215,37.54121486061454,35.40690649926368,35.61892318725586,20512123,0.0,0.0
2013-12-13 00:00:00+05:30,35.21608579938667,35.47050578393696,34.40335177540345,35.07474136352539,19751889,0.0,0.0
2013-12-16 00:00:00+05:30,35.07474206682403,37.1030417976654,34.64363801102201,36.5659294128418,27573612,0.0,0.0
2013-12-17 00:00:00+05:30,36.98996714915652,37.286790477658556,35.92988031529679,36.22670364379883,11418178,0.0,0.0
2013-12-18 00:00:00+05:30,36.05709391264559,37.442273101712395,36.05709391264559,36.47406005859375,19639039,0.0,0.0
2013-12-19 00:00:00+05:30,36.7496827874111,37.11011112654798,35.5623823993979,35.96521759033203,12775862,0.0,0.0
2013-12-20 00:00:00+05:30,35.61892157415336,36.86982701221938,35.50584601234514,36.67900848388672,7402835,0.0,0.0
2013-12-23 00:00:00+05:30,36.76381864366563,38.91226507522616,36.693146410829584,38.375152587890625,20835092,0.0,0.0
2013-12-24 00:00:00+05:30,38.57302635195023,38.99706317344005,37.336259031684904,37.95111083984375,9344103,0.0,0.0
2013-12-26 00:00:00+05:30,38.02177753488743,38.53061742543484,37.675480202706765,38.134849548339844,8293841,0.0,0.0
2013-12-27 00:00:00+05:30,38.40341918519876,38.94053164042474,38.163133607920926,38.51649475097656,5671281,0.0,0.0
2013-12-30 00:00:00+05:30,38.686099005353014,38.71436789015204,37.3503906808183,37.633079528808594,5612941,0.0,0.0
2013-12-31 00:00:00+05:30,37.75323055242349,37.85216814387559,36.80621927483969,37.10304260253906,6290260,0.0,0.0
2014-01-01 00:00:00+05:30,37.28679166660975,38.148996308960946,37.07477499663351,37.9864501953125,7564701,0.0,0.0
2014-01-02 00:00:00+05:30,37.31505923818316,37.986448853846056,35.80267019464718,36.09242630004883,17188171,0.0,0.0
2014-01-03 00:00:00+05:30,35.760263746059714,36.19136781574428,34.55883246067873,35.10301208496094,11525782,0.0,0.0
2014-01-06 00:00:00+05:30,35.03940854272182,36.0288232043801,34.58710278773967,35.6259880065918,10660990,0.0,0.0
2014-01-07 00:00:00+05:30,35.809732017622345,36.0288158691626,34.06412139075677,34.19839859008789,11002957,0.0,0.0
2014-01-08 00:00:00+05:30,34.2902750263925,34.474022786580115,33.54114602476992,33.9439811706543,11164732,0.0,0.0
2014-01-09 00:00:00+05:30,34.0711911199577,35.152479533004694,33.92277946766626,34.70724105834961,10507045,0.0,0.0
2014-01-10 00:00:00+05:30,34.71431154296532,34.947529851997864,33.682493688252706,34.05705642700195,5704881,0.0,0.0
2014-01-13 00:00:00+05:30,33.80264451520547,34.5235012786799,32.912170877837845,33.25846481323242,7177827,0.0,0.0
2014-01-14 00:00:00+05:30,32.80616354815717,34.77085868630603,32.68602075051705,34.523502349853516,11475891,0.0,0.0
2014-01-15 00:00:00+05:30,34.77084858238288,35.604780700144104,34.29734123502595,35.21608352661133,8902244,0.0,0.0
2014-01-16 00:00:00+05:30,35.392769041372745,35.753200898067135,34.926332367485024,35.145416259765625,6186316,0.0,0.0
2014-01-17 00:00:00+05:30,35.28675590203577,35.29382312340519,33.654220730139386,33.90157699584961,8975739,0.0,0.0
2014-01-20 00:00:00+05:30,34.07119333477942,35.28675903606118,33.6400892751755,34.86979293823242,8891975,0.0,0.0
2014-01-21 00:00:00+05:30,35.244348852937776,35.406894927273726,34.37507719849132,34.91218948364258,5481746,0.0,0.0
2014-01-22 00:00:00+05:30,34.94046304043942,34.975799148283166,34.23373736578379,34.7637825012207,4602079,0.0,0.0
2014-01-23 00:00:00+05:30,34.4881591477182,36.56592943326337,34.20547027016946,36.37511444091797,23046789,0.0,0.0
2014-01-24 00:00:00+05:30,36.46698842926285,37.10304192332746,35.09594385149269,35.307960510253906,15586221,0.0,0.0
2014-01-27 00:00:00+05:30,34.79912628110382,34.81325720957594,33.399809066427565,33.50581741333008,8768504,0.0,0.0
2014-01-28 00:00:00+05:30,34.064124208209435,34.459888617919155,33.35739853023273,33.90864181518555,7477243,0.0,0.0
2014-01-29 00:00:00+05:30,34.0641277463811,36.32564592946891,34.0641277463811,35.96521759033203,13952648,0.0,0.0
2014-01-30 00:00:00+05:30,34.77791784528514,35.654253342511566,33.52701255965021,33.929847717285156,11247296,0.0,0.0
2014-01-31 00:00:00+05:30,34.04999862321951,34.77085893193421,32.40332852601504,33.7602424621582,20725876,0.0,0.0
2014-02-03 00:00:00+05:30,33.71076589424165,34.36095033497266,32.933367936456115,33.21605682373047,10780834,0.0,0.0
2014-02-04 00:00:00+05:30,32.898034174705664,32.91923584276519,31.88035059006692,32.693084716796875,12381675,0.0,0.0
2014-02-05 00:00:00+05:30,32.50932948773052,33.42807184393488,32.22664061436945,32.55880355834961,10903926,0.0,0.0
2014-02-06 00:00:00+05:30,32.7001422777577,33.27965794694914,31.731932951620177,31.986352920532227,11967824,0.0,0.0
2014-02-07 00:00:00+05:30,32.367986961545576,32.55173825785695,31.60472695841986,31.90155029296875,12557927,0.0,0.0
2014-02-10 00:00:00+05:30,31.661262096059453,32.325580932268444,31.180687505276385,31.336166381835938,9864044,0.0,0.0
2014-02-11 00:00:00+05:30,31.336170004050814,31.774341315512252,30.756657760796337,31.230161666870117,10139020,0.0,0.0
2014-02-12 00:00:00+05:30,31.50578322534777,31.6541984146252,30.905069316910698,31.095884323120117,16561644,0.0,0.0
2014-02-13 00:00:00+05:30,31.26549319902828,31.49871150666052,30.601174383348567,30.777854919433594,14370472,0.0,0.0
2014-02-14 00:00:00+05:30,30.54463866796517,30.982806426952045,29.69656851988704,30.41742515563965,8812757,0.0,0.0
2014-02-17 00:00:00+05:30,30.261945254617057,31.29376313785563,30.120600820992706,31.117082595825195,9081862,0.0,0.0
2014-02-18 00:00:00+05:30,31.13122387967132,32.65068039278505,31.13122387967132,32.19131088256836,21739557,0.0,0.0
2014-02-19 00:00:00+05:30,32.636544848247254,34.62950503617756,32.332650774379566,34.4952278137207,39225103,0.0,0.0
2014-02-20 00:00:00+05:30,34.346818083055226,35.7249335320485,33.79557471768295,34.65777587890625,32912810,0.0,0.0
2014-02-21 00:00:00+05:30,34.83445482856012,35.42103422064637,34.311476913015696,35.27968978881836,19831987,0.0,0.0
2014-02-24 00:00:00+05:30,35.45637941390122,36.00055913365977,35.01114433955651,35.286766052246094,13804431,0.0,0.0
2014-02-25 00:00:00+05:30,35.44224029190579,35.887478825300704,34.82739193701068,35.24435806274414,12963544,0.0,0.0
2014-02-26 00:00:00+05:30,35.30796394501119,35.421039507350486,34.4316248191003,35.095947265625,11502830,0.0,0.0
2014-02-28 00:00:00+05:30,35.23022115354299,36.254971857804115,35.06060782612559,35.936946868896484,11098296,0.0,0.0
